


--------------------------------------------------
Text-Audio Synchronization Engine (TASE) Benchmark
--------------------------------------------------



Benchmarking:

Audio: ../benchmarks/samples/timemachinewells_01_ae_64kb.mp3
Text: ../benchmarks/samples/35-0.txt


Audio to Text Benchmark (negative distance means prediction before actual):
Using Optimal Values of: clip_size = 25, match_percent = 0.8, clip_movement = 3

audio_timestamp,returned_word_position,confidence,sync_time
683623,1751,0.8260869565217391,4.114938259124756
918915,2366,0.8181818181818182,4.137545585632324
882714,2275,0.8076923076923077,4.105717420578003
733166,1871,0.8214285714285714,4.172659158706665
624092,-1,1,4.185653448104858
140568,307,0.8695652173913043,4.090247631072998
294117,689,0.8,4.0783469676971436
977970,2537,0.84375,4.169889211654663
524366,1322,0.8,4.134160041809082
89937,179,0.8333333333333334,4.178047180175781
540410,1372,0.8846153846153846,4.199495077133179
939980,2424,0.8620689655172413,4.243960857391357
693664,1773,0.896551724137931,4.172498464584351
703292,1800,0.8095238095238095,3.99188494682312
596306,1526,0.8928571428571429,4.21022891998291
205660,466,0.8148148148148148,4.218860864639282
1059199,2791,0.8,4.165667772293091
186820,419,0.8333333333333334,4.210168838500977
330764,-1,1,4.640671253204346
181941,407,0.8275862068965517,4.249969005584717
130621,-1,1,4.198880910873413
1131615,2991,0.8571428571428571,4.17610239982605
1018024,-1,1,4.147356033325195
1105764,2923,0.88,4.103287220001221
379673,917,0.8,4.058360576629639
1073683,2834,0.8181818181818182,4.201408386230469
131178,-1,1,4.168668031692505
120569,259,0.8571428571428571,4.114378452301025
1090641,2891,0.8260869565217391,4.035245656967163
671113,1722,0.8636363636363636,4.142716646194458
372763,894,0.8571428571428571,4.270488500595093
551598,-1,1,4.206609725952148
1003889,2626,0.8461538461538461,4.134539604187012
295356,-1,1,4.268711090087891
215707,492,0.896551724137931,4.150892972946167
1160322,-1,1,3.9837288856506348
1051473,2763,0.8148148148148148,4.128744125366211
141242,309,0.8695652173913043,4.10301661491394
215323,492,0.8214285714285714,4.210078239440918
117195,253,0.8571428571428571,4.628852844238281
12418,-1,1,4.069789886474609
409650,992,0.90625,4.300368547439575
989870,2573,0.8,4.14466404914856
880250,2269,0.8,4.052041292190552
1109340,2938,0.8636363636363636,4.049600601196289
892576,2303,0.8333333333333334,4.051348686218262
658866,-1,1,4.255387783050537
814425,2087,0.8461538461538461,4.089558839797974
220733,508,0.8636363636363636,4.168504238128662
610899,1560,0.8,4.1691575050354
407896,989,0.8,4.148836851119995
540246,1371,0.8928571428571429,4.106908798217773
830337,2126,0.8571428571428571,4.077055931091309
683682,1754,0.8095238095238095,4.197157859802246
335824,-1,1,4.222078800201416
669578,1718,0.875,4.179923057556152
47067,72,0.8333333333333334,4.091110944747925
103506,-1,1,4.148540019989014
628126,-1,1,4.1336517333984375
67570,122,0.8,4.144596099853516
308095,722,0.8666666666666667,4.166388034820557
929856,2393,0.875,4.220973491668701
399954,964,0.8846153846153846,4.133157968521118
990411,2572,0.8064516129032258,4.1135454177856445
1030556,2696,0.8666666666666667,4.3825953006744385
1051278,2763,0.8214285714285714,4.190033912658691
817083,2093,0.8214285714285714,4.1231677532196045
701095,1794,0.8181818181818182,4.037875652313232
383509,921,0.8421052631578947,4.081259727478027
737599,-1,1,4.233223915100098
122545,-1,1,4.17921781539917
828399,2124,0.8333333333333334,4.1404571533203125
152709,336,0.8333333333333334,4.063610315322876
72992,136,0.8214285714285714,4.165283918380737
965610,2495,0.8181818181818182,4.15215277671814
17165,-1,1,4.108317613601685
337710,-1,1,4.252047538757324
998420,2595,0.8,4.266488790512085
186537,417,0.88,4.244560718536377
1144998,3030,0.8,4.077017307281494
94701,196,0.8064516129032258,4.1584577560424805
747751,1914,0.8,4.008166551589966
975209,2534,0.84375,4.178908348083496
880381,2269,0.8,4.115544080734253
233475,540,0.8,4.058502912521362
273855,639,0.8333333333333334,4.148548126220703
1041149,2725,0.8125,4.168968439102173
494755,1236,0.8857142857142857,4.146015405654907
706272,1801,0.8214285714285714,4.183173418045044
830978,2125,0.8214285714285714,4.112582683563232
486969,1217,0.8148148148148148,4.110508680343628
883808,2275,0.8214285714285714,4.184798240661621
982253,2548,0.8181818181818182,4.373096466064453
1117980,2956,0.8695652173913043,4.037158489227295
17030,-1,1,4.035933971405029
724065,1852,0.8695652173913043,4.116760730743408
77246,146,0.896551724137931,4.274927139282227
572029,-1,1,4.263853311538696
642933,1640,0.8,4.154377222061157
606020,1551,0.8571428571428571,4.153418064117432
22286,11,0.8260869565217391,4.1073644161224365
430015,1046,0.8620689655172413,4.126609563827515
199909,453,0.8636363636363636,4.127477169036865
1005474,2627,0.8888888888888888,4.224706649780273
347787,830,0.8518518518518519,4.109201431274414
285464,670,0.88,4.15740442276001
352649,841,0.84,4.096188306808472
565358,1437,0.8260869565217391,4.185159921646118
782459,1995,0.8,4.1335015296936035
162005,353,0.8571428571428571,4.193558692932129
987077,2563,0.8181818181818182,4.210788011550903
775899,1981,0.8571428571428571,4.134882926940918
944830,2431,0.8529411764705882,4.452363014221191
325559,779,0.8,4.193435430526733
69460,128,0.875,4.200984954833984
411247,997,0.9032258064516129,4.219191074371338
600636,1534,0.8148148148148148,4.318207740783691
608174,1556,0.8695652173913043,4.102576494216919
848521,2184,0.8214285714285714,4.158871412277222
916688,2360,0.8,4.20172905921936
156243,343,0.9,4.1584789752960205
285886,671,0.84,4.232378959655762
824438,2118,0.8095238095238095,4.083065986633301
275886,641,0.8333333333333334,4.174897193908691
801909,2055,0.896551724137931,4.244179010391235
868720,2240,0.8518518518518519,4.202702522277832
627242,-1,1,4.141510963439941
934269,2407,0.8214285714285714,4.241436004638672
1093598,2892,0.8,4.196100234985352
754328,-1,1,4.237050533294678
366369,878,0.8,4.086744070053101
228204,528,0.8333333333333334,4.102220296859741
470625,1176,0.8076923076923077,4.191826105117798
11265,-1,1,4.1183412075042725
391283,939,0.8,4.16825008392334
216981,500,0.8148148148148148,4.116152286529541
974031,2531,0.8125,4.1937501430511475
320470,768,0.8148148148148148,4.147979021072388
373055,895,0.8928571428571429,4.191884279251099
42624,60,0.84,4.178588628768921
417600,1014,0.875,4.07277774810791
348622,832,0.8333333333333334,4.154356002807617
1083730,-1,1,4.254324674606323
176422,392,0.88,4.117267847061157
387100,-1,1,4.172634124755859
598446,1529,0.8214285714285714,4.230680465698242
787918,2014,0.875,4.152198791503906
63935,112,0.8275862068965517,4.160842418670654
1073925,2837,0.9090909090909091,4.143537759780884
240523,559,0.9166666666666666,4.197857141494751
606098,1551,0.8571428571428571,4.174921274185181
961179,2483,0.8181818181818182,4.171582221984863
459697,-1,1,4.268433332443237
765841,1956,0.9130434782608695,4.139446258544922
1083233,-1,1,4.29866623878479
634972,1623,0.8695652173913043,4.081578493118286
534866,1352,0.8387096774193549,4.251749753952026
234797,545,0.8076923076923077,4.137991428375244
388493,931,0.8214285714285714,4.120703935623169
1121114,2958,0.8076923076923077,4.2993810176849365
945674,2433,0.8387096774193549,4.22461199760437
399183,963,0.88,4.106765270233154
483818,-1,1,4.3594746589660645
136386,298,0.875,4.147231817245483
439563,-1,1,4.308335542678833
806324,2066,0.8148148148148148,4.046591520309448
20484,-1,1,4.108290195465088
154469,339,0.8823529411764706,4.040247440338135
279918,653,0.8571428571428571,4.12992787361145
990383,2580,0.8620689655172413,4.116769790649414
319147,762,0.8275862068965517,4.242990970611572
829766,2125,0.8076923076923077,4.104438543319702
77252,146,0.896551724137931,4.239313364028931
404845,983,0.8076923076923077,4.427871942520142
651750,1665,0.8235294117647058,4.171819686889648
1024772,2672,0.8064516129032258,4.285192012786865
1026421,-1,1,4.263484239578247
1135364,2997,0.8214285714285714,4.443722248077393
654378,1674,0.8125,4.19411301612854
64485,112,0.8928571428571429,4.138538837432861
1082326,2861,0.8,4.150285005569458
770479,1965,0.8,4.199553728103638
12405,-1,1,4.032728910446167
1122008,2964,0.8461538461538461,4.206398963928223
923573,2371,0.8,4.178954362869263
209037,474,0.8148148148148148,4.186158657073975
1131023,2986,0.8064516129032258,4.111064910888672
489815,1224,0.8666666666666667,4.117177486419678
1077550,2852,0.8214285714285714,4.167962312698364
723352,1850,0.8,4.164647102355957
147234,326,0.8571428571428571,4.061927318572998
459993,-1,1,4.428299903869629
617732,1574,0.8333333333333334,4.145598649978638
734214,1874,0.8333333333333334,4.113215923309326
383144,921,0.8888888888888888,4.047825813293457
742746,1895,0.8148148148148148,4.203326225280762
454259,-1,1,4.3229570388793945
114080,-1,1,4.194162845611572
127233,-1,1,4.1886656284332275
944571,2430,0.8235294117647058,4.315575838088989
504682,1267,0.8928571428571429,4.137727737426758
536646,1359,0.8571428571428571,4.211271286010742
462985,-1,1,4.240723609924316
880637,2270,0.8333333333333334,4.052808046340942
534696,1354,0.8125,4.12862491607666
72316,135,0.8148148148148148,4.087701082229614
825618,2118,0.8333333333333334,4.107513904571533
991033,2573,0.8,4.109753370285034
250908,-1,1,4.136389970779419
1079362,2854,0.8620689655172413,4.180245637893677
16358,-1,1,3.9950244426727295
145171,322,0.8421052631578947,4.129524230957031
48517,-1,1,4.185168027877808
914698,2358,0.9090909090909091,4.183180809020996
392996,946,0.8148148148148148,4.155020236968994
449731,-1,1,4.303443431854248
43240,62,0.84,4.1160337924957275
907695,2338,0.8461538461538461,4.1503424644470215
1064501,2805,0.875,4.135359525680542
868908,2238,0.8148148148148148,4.18924617767334
494798,1236,0.8857142857142857,4.249652862548828
790812,2016,0.8333333333333334,4.149867534637451
329109,-1,1,4.214807748794556
780934,1994,0.8181818181818182,4.099910497665405
26034,13,0.8928571428571429,4.130453824996948
646927,1656,0.8461538461538461,4.18805718421936
960496,2482,0.8529411764705882,4.1212239265441895
385898,927,0.8636363636363636,3.9930193424224854
445647,1084,0.8666666666666667,4.163961172103882
51493,78,0.8076923076923077,4.1787333488464355
1062580,2797,0.8823529411764706,4.179874897003174
845933,2177,0.8148148148148148,4.08734655380249
525691,1326,0.8064516129032258,4.139307260513306
979591,2544,0.8125,4.110236167907715
32049,33,0.8,4.099250316619873
28051,21,0.88,4.11547589302063
547300,1389,0.8461538461538461,4.176471471786499
99706,207,0.8181818181818182,4.16539192199707
929682,2390,0.8181818181818182,4.250744581222534
583733,-1,1,4.293849468231201
957034,2476,0.8620689655172413,4.095832824707031
759099,1942,0.875,4.127906322479248
283921,664,0.8518518518518519,4.217127799987793
1037354,2719,0.8387096774193549,4.131310939788818
960907,2480,0.8,4.2169249057769775
611862,1562,0.84,4.158490896224976
390705,939,0.8387096774193549,4.168447732925415
121741,261,0.84,4.149879693984985
234234,542,0.84,4.119652509689331
1030179,-1,1,4.393630027770996
258559,606,0.84,4.209158897399902
986682,2565,0.8125,4.173886775970459
1152128,3048,0.8275862068965517,4.1233484745025635
441791,-1,1,4.342416048049927
434858,1058,0.896551724137931,4.208907127380371
809748,2075,0.8214285714285714,4.094808101654053
103523,-1,1,4.190097332000732
596943,1525,0.8620689655172413,4.190884351730347
118211,255,0.8636363636363636,4.060134649276733
339656,-1,1,4.244956970214844
710493,1815,0.8571428571428571,4.309676647186279
1110403,2938,0.8181818181818182,4.069906949996948
202441,456,0.8461538461538461,4.477717876434326
355543,848,0.8181818181818182,4.124209880828857
1097651,2903,0.8571428571428571,4.187907934188843
493631,1234,0.9090909090909091,4.047569274902344
981544,2543,0.8378378378378378,4.18684983253479
68212,123,0.8260869565217391,4.110133409500122
168777,372,0.8181818181818182,4.034044504165649
84032,165,0.8148148148148148,4.135175943374634
971900,2528,0.8076923076923077,4.108891725540161
194074,436,0.88,4.106564998626709
1116635,2953,0.9090909090909091,4.1634438037872314
1158170,-1,1,4.127098083496094
934678,2411,0.8888888888888888,4.172121047973633
467663,-1,1,4.350261926651001
321832,770,0.84,4.13626766204834
698123,1781,0.8,4.153656721115112
41173,57,0.8518518518518519,4.145352363586426
839821,2153,0.8461538461538461,4.145323276519775
349960,-1,1,4.210850238800049
467112,-1,1,4.274959564208984
387393,927,0.8260869565217391,4.030436754226685
755298,1933,0.8461538461538461,4.149197816848755
593165,1515,0.8,4.189296245574951
531043,1342,0.8928571428571429,4.1858227252960205
766238,1954,0.8260869565217391,4.098313570022583
908414,2340,0.8214285714285714,4.153533458709717
867284,2234,0.8461538461538461,4.141562223434448
916776,2360,0.8461538461538461,4.211243629455566
945934,2439,0.8125,4.261017322540283
157941,348,0.9090909090909091,4.105832815170288
991176,2573,0.8333333333333334,4.14663028717041
424842,1033,0.8275862068965517,4.227452754974365
1129042,2978,0.8484848484848485,4.201732635498047
1149353,3041,0.8484848484848485,4.14216160774231
96500,204,0.8064516129032258,4.169208288192749
800479,2049,0.8214285714285714,4.187519073486328
723801,1851,0.9166666666666666,4.113335371017456
867374,2234,0.8076923076923077,4.130914211273193
267212,-1,1,4.16416597366333
434053,1058,0.8148148148148148,4.109971046447754
646092,1654,0.84,4.173370122909546
202648,460,0.8,4.270343780517578
125936,-1,1,4.206360578536987
1088436,-1,1,4.254220247268677
271762,634,0.8571428571428571,4.1535186767578125
421619,1027,0.8333333333333334,4.193142652511597
552076,1407,0.8333333333333334,4.1911115646362305
97409,204,0.8181818181818182,4.254443883895874
359077,860,0.9090909090909091,4.196060419082642
204606,463,0.8333333333333334,4.31549072265625
508501,1277,0.8787878787878788,4.2211151123046875
656723,1680,0.8064516129032258,4.243679046630859
122091,-1,1,4.231136798858643
430287,1047,0.8928571428571429,4.216747045516968
689173,1764,0.8181818181818182,4.425688743591309
980659,2550,0.9090909090909091,4.187033176422119
139626,306,0.84,4.156106472015381
531778,1335,0.84375,4.262834787368774
405876,984,0.8333333333333334,4.155453205108643
688720,1766,0.8095238095238095,4.295305490493774
821964,2108,0.8,4.16966700553894
143102,315,0.8095238095238095,4.080754280090332
98550,205,0.8125,4.232777118682861
730065,1861,0.8928571428571429,4.1175055503845215
361509,866,0.8636363636363636,4.160188913345337
968150,2513,0.8333333333333334,4.149200439453125
443590,-1,1,4.730767011642456
1109979,2939,0.9090909090909091,4.057612657546997
262120,610,0.8148148148148148,4.0693254470825195
462695,-1,1,4.1828484535217285
566428,1437,0.8333333333333334,4.163222551345825
968977,2518,0.8275862068965517,4.201581239700317
954001,2466,0.8571428571428571,4.157422780990601
546992,1388,0.8076923076923077,4.177072048187256
750117,1920,0.8888888888888888,4.13817572593689
209930,479,0.8,4.16556453704834
979337,2541,0.8484848484848485,4.214027643203735
405143,982,0.8888888888888888,4.095870733261108
132207,287,0.8181818181818182,4.101139307022095
1006132,2632,0.8695652173913043,4.157432556152344
1038864,2717,0.8235294117647058,4.19807243347168
230450,529,0.8620689655172413,4.190850496292114
931530,2400,0.896551724137931,4.145037412643433
549216,1394,0.8461538461538461,4.16935920715332
678685,1744,0.8,4.185103893280029
698193,1781,0.8,4.1501305103302
259698,606,0.8636363636363636,4.17591404914856
273150,638,0.85,4.089101314544678
1118015,2954,0.8181818181818182,4.122096061706543
875603,2261,0.9047619047619048,4.0773680210113525
496878,1242,0.9411764705882353,4.186874628067017
277249,644,0.8571428571428571,4.141718149185181
606317,1551,0.8571428571428571,4.121431112289429
766433,1955,0.88,4.202920913696289
837540,2150,0.896551724137931,4.172769784927368
342527,-1,1,4.214062929153442
483300,-1,1,4.294091463088989
785149,2010,0.9047619047619048,4.077162981033325
321864,769,0.8076923076923077,4.122205972671509
964499,2495,0.8064516129032258,4.1441991329193115
1152916,-1,1,4.21416974067688
117197,254,0.8260869565217391,4.075017690658569
713370,1822,0.8148148148148148,4.1090943813323975
186809,421,0.8,4.2073073387146
62852,110,0.8461538461538461,4.167981386184692
107604,232,0.8636363636363636,4.046225309371948
354824,846,0.8260869565217391,4.126387119293213
151714,331,0.8333333333333334,4.104229211807251
853788,2194,0.8,4.234910011291504
707099,1809,0.8928571428571429,4.087679624557495
1020055,-1,1,4.204002141952515
551466,1405,0.8260869565217391,4.1898744106292725
851192,2190,0.8461538461538461,4.16643500328064
254434,-1,1,4.315974712371826
41732,61,0.8,4.142855167388916
1102250,2917,0.8076923076923077,4.160169839859009
950783,2463,0.875,4.003499746322632
363714,-1,1,4.1857686042785645
634902,1623,0.8695652173913043,4.1010637283325195
895331,2307,0.8148148148148148,4.1377458572387695
879321,2270,0.8695652173913043,4.108031749725342
254584,-1,1,4.204044580459595
396457,958,0.8333333333333334,4.176461935043335
527913,1337,0.8387096774193549,4.2082273960113525
280847,654,0.8888888888888888,4.152337312698364
1065657,2811,0.8709677419354839,4.188438177108765
779331,1990,0.84,4.095551252365112
645968,1653,0.8,4.302339315414429
200022,453,0.8260869565217391,4.104262351989746
144595,-1,1,4.094689607620239
88305,-1,1,4.173842668533325
923541,2371,0.8,4.241351366043091
1069576,2820,0.8181818181818182,4.215144395828247
875062,2259,0.8181818181818182,4.166430711746216
160008,352,0.8333333333333334,4.163058757781982
72751,135,0.8571428571428571,4.170607089996338
127047,-1,1,4.1951353549957275
912523,2353,0.84,4.144499778747559
1142754,3021,0.8,4.1960320472717285
502499,1259,0.9090909090909091,4.12086033821106
782444,1995,0.8,4.224706649780273
796851,2037,0.8571428571428571,4.157005310058594
839375,2152,0.8214285714285714,4.158928394317627
529481,1338,0.8214285714285714,4.261294603347778
667621,1717,0.8695652173913043,4.147603511810303
396624,958,0.8333333333333334,4.238090515136719
1105083,2924,0.8260869565217391,4.066062688827515
167782,367,0.8181818181818182,4.085751533508301
649417,1662,0.8,4.1209142208099365
632808,1615,0.8,4.126615762710571
1074896,2840,0.8666666666666667,4.202374219894409
791406,2020,0.8064516129032258,4.14078164100647
1046637,2748,0.8484848484848485,4.179343223571777
67537,118,0.8846153846153846,4.069382190704346
599239,1534,0.8518518518518519,4.137242555618286
172986,386,0.8,4.093865633010864
596378,1526,0.8928571428571429,4.15677809715271
418621,1020,0.8695652173913043,4.105536699295044
28843,25,0.8695652173913043,4.409140348434448
388276,931,0.8148148148148148,4.193237543106079
895925,2308,0.8,4.119325399398804
999865,2607,0.84375,4.201699256896973
182109,404,0.8666666666666667,4.199512720108032
853357,2193,0.8148148148148148,4.159688234329224
974794,-1,1,4.285511016845703
70643,131,0.9166666666666666,4.04596734046936
941056,2424,0.84375,4.264661073684692
771429,1970,0.8846153846153846,4.217507600784302
499608,1249,0.90625,4.245541334152222
786019,2010,0.9130434782608695,4.109042644500732
619262,1587,0.8421052631578947,4.139256954193115
432147,1052,0.9285714285714286,4.210192680358887
639895,1632,0.8214285714285714,4.240734338760376
37680,48,0.84,4.143723249435425
651040,1663,0.8125,4.163148403167725
877769,2266,0.9047619047619048,4.069265365600586
410509,995,0.9354838709677419,4.148601293563843
800134,2048,0.8148148148148148,4.105936288833618
773991,1976,0.8571428571428571,4.2568464279174805
661605,-1,1,4.291576623916626
670492,1718,0.8333333333333334,4.196427822113037
833834,2135,0.8275862068965517,4.09371280670166
593762,1517,0.8666666666666667,4.251453876495361
824117,2117,0.8636363636363636,4.517155647277832
716956,1834,0.8260869565217391,4.142141342163086
122407,-1,1,4.186971664428711
1090603,-1,1,4.179228067398071
1128967,2981,0.84375,4.062169551849365
238940,559,0.8695652173913043,4.181746006011963
810545,2077,0.8571428571428571,4.2662975788116455
1150342,3043,0.8125,4.198066473007202
545417,1384,0.8518518518518519,4.108791351318359
1005472,2627,0.8888888888888888,4.172150135040283
207416,468,0.8620689655172413,4.197627782821655
123725,-1,1,4.113553285598755
35081,41,0.8636363636363636,4.121694803237915
888577,2290,0.8888888888888888,4.122647047042847
726780,1855,0.8571428571428571,4.106383323669434
891544,2297,0.8620689655172413,4.22099232673645
1077312,2846,0.8064516129032258,4.197777509689331
391935,945,0.8,4.125290870666504
696525,1780,0.88,4.216045618057251
992590,2589,0.8709677419354839,4.187452077865601
639345,1631,0.8518518518518519,4.19305419921875
409259,990,0.8484848484848485,4.187585353851318
179975,403,0.84,4.193788290023804
206078,467,0.8888888888888888,4.136268854141235
319105,762,0.8275862068965517,4.2946343421936035
189696,428,0.84,4.18623948097229
790204,2017,0.8620689655172413,4.284877061843872
643160,1640,0.8148148148148148,4.260710000991821
744334,1905,0.8333333333333334,4.0779078006744385
414908,1007,0.8888888888888888,4.062201499938965
449032,-1,1,4.2972252368927
961437,2484,0.8125,4.158488035202026
1083479,-1,1,4.263209342956543
512234,1292,0.8620689655172413,4.15860652923584
508856,1272,0.8181818181818182,4.1664698123931885
84760,165,0.8214285714285714,4.164455413818359
515350,-1,1,4.264092206954956
550793,1400,0.8695652173913043,4.117518186569214
437690,1066,0.8214285714285714,4.128274202346802
797123,2037,0.896551724137931,4.101901054382324
545350,1384,0.8076923076923077,4.113509893417358
147769,327,0.8571428571428571,4.139779329299927
1148886,3037,0.8709677419354839,4.1883721351623535
897470,2315,0.8333333333333334,4.296373605728149
871248,2247,0.875,4.124230861663818
139230,-1,1,4.08418083190918
1053400,2768,0.8,4.1399147510528564
570726,1450,0.8214285714285714,4.2156736850738525
1124390,2969,0.8148148148148148,4.103557825088501
767746,1955,0.8,4.155478000640869
246974,573,0.8076923076923077,4.114762544631958
83687,163,0.8571428571428571,4.2307045459747314
927765,2382,0.8064516129032258,4.353733777999878
1075460,2841,0.875,4.205505132675171
109931,237,0.8947368421052632,4.029547929763794
360566,860,0.8695652173913043,4.060403823852539
1064656,2808,0.8125,4.202796220779419
270273,631,0.8,4.161442279815674
643301,1641,0.8518518518518519,4.318320274353027
189614,428,0.84,4.12492561340332
251914,-1,1,4.180230379104614
494476,1236,0.8857142857142857,4.130354404449463
127979,-1,1,4.191149473190308
78992,150,0.8275862068965517,4.2485222816467285
511240,1284,0.8387096774193549,4.217849016189575
828009,2121,0.8333333333333334,4.13720965385437
658332,1687,0.8214285714285714,4.160816192626953
642172,1638,0.84,4.130584478378296
593312,1516,0.8275862068965517,4.152187824249268
422998,1031,0.8695652173913043,4.1696624755859375
204770,464,0.8260869565217391,4.141780614852905
696784,1777,0.8571428571428571,4.0802061557769775
667522,1716,0.8636363636363636,4.373403549194336
527369,1330,0.8125,4.2886834144592285
497297,1243,0.9375,4.31267786026001
795477,2030,0.8846153846153846,4.164302587509155
1130623,2991,0.8125,4.179868698120117
383446,921,0.8421052631578947,4.105681896209717
730547,1859,0.8333333333333334,4.18557596206665
323449,772,0.8333333333333334,4.101869583129883
301952,-1,1,4.223483562469482
87107,174,0.8181818181818182,4.191671848297119
315088,749,0.8275862068965517,4.195850849151611
862100,2218,0.8214285714285714,4.061725616455078
860210,2207,0.8275862068965517,4.193922758102417
954438,2470,0.8214285714285714,4.082280158996582
292366,-1,1,4.124588489532471
735548,1877,0.8275862068965517,4.186320066452026
134204,-1,1,4.2203240394592285
552468,-1,1,4.268442392349243
162179,353,0.8928571428571429,4.163329839706421
762783,1951,0.8260869565217391,4.3699915409088135
269918,627,0.8,4.218913316726685
1054829,2775,0.8484848484848485,4.088846683502197
459393,-1,1,4.31151556968689
464224,-1,1,4.179300785064697
327472,-1,1,4.161671876907349
131796,-1,1,4.19037127494812
201384,454,0.8636363636363636,4.193424224853516
942916,2429,0.8333333333333334,4.223109245300293
252931,-1,1,4.230853319168091
616419,1571,0.8461538461538461,4.145451784133911
314800,748,0.8333333333333334,4.223017454147339
827279,2122,0.8333333333333334,4.074048280715942
165090,359,0.896551724137931,4.20791482925415
223527,517,0.8461538461538461,4.146348714828491
605226,1552,0.8421052631578947,4.121695280075073
367640,878,0.8620689655172413,4.146081924438477
1137733,3009,0.8461538461538461,4.0852882862091064
262179,614,0.8076923076923077,4.105554103851318
312927,742,0.8387096774193549,4.268850564956665
620214,-1,1,4.253401279449463
345881,-1,1,4.327545642852783
170222,373,0.8,4.117765665054321
419187,1023,0.8333333333333334,4.139603614807129
596561,1527,0.8214285714285714,4.14933705329895
618263,1578,0.8,4.153195142745972
968244,2516,0.8518518518518519,4.144901990890503
113278,-1,1,4.182764530181885
520935,1314,0.8148148148148148,4.107910394668579
1090004,-1,1,4.183061361312866
212716,486,0.8333333333333334,4.164002895355225
225581,521,0.875,4.179988384246826
682961,1749,0.8181818181818182,4.199849367141724
786786,2011,0.8888888888888888,4.143649101257324
1146938,3032,0.8148148148148148,4.099469423294067
929733,2393,0.8787878787878788,4.112892389297485
868101,2236,0.8214285714285714,4.195412874221802
836258,2144,0.8620689655172413,4.179504632949829
526696,1331,0.8620689655172413,4.166816711425781
250791,-1,1,4.175297498703003
304760,714,0.8076923076923077,4.182753086090088
1130938,2986,0.84375,4.1745452880859375
856010,2200,0.8620689655172413,4.104159116744995
